CARILLO,3559
ROMANO,3558
VIDALES,3557
LLANOS,3556
GILL,3553
MANCIA,3548
ALDERETE,3545
WARREN,3545
VILLAVICENCIO,3541
MILLS,3540
SOLARES,3540
LICEA,3539
MAES,3538
NICHOLS,3538
REA,3531
MATUTE,3528
GLORIA,3522
LAINEZ,3522
OSPINA,3520
ESTEBAN,3519
RETANA,3515
GAMA,3514
CHAN,3511
PETERS,3507
HANSEN,3505
CUNNINGHAM,3502
CASTELAN,3500
MERIDA,3495
HAWKINS,3494
OCEGUERA,3486
RICE,3483
VILLAGRAN,3458
AVILEZ,3457
HART,3457
SALAMANCA,3453
PAYNE,3451
DUNCAN,3447
BERNABE,3446
JOHNSTON,3442
GARDEA,3441
SCHMIDT,3441
MEYER,3440
ANDREWS,3439
GILBERT,3425
HOYOS,3424
PIERCE,3424
MARRUFO,3422
ALCOCER,3418
KNIGHT,3418
VILLELA,3417
LEZAMA,3416
ANDUJAR,3410
PLASENCIA,3410
RAY,3409
VERAS,3404
ALVARES,3403
MARCANO,3403
REYNAGA,3403
PEREYRA,3402
VENCES,3399
RONQUILLO,3385
BORJAS,3382
HICKS,3372
VALTIERRA,3372
ORTEZ,3370
MANRIQUE,3367
BERRY,3360
GUAMAN,3351
ARNOLD,3347
DAVID,3343
UMANZOR,3343
LLANES,3342
MUNOS,3338
BAILON,3335
BASURTO,3335
TAFOLLA,3333
OLSON,3330
AUSTIN,3328
ABAD,3322
SUSTAITA,3321
RILEY,3320
ATENCIO,3319
SEGARRA,3319
BOYD,3315
REBOLLAR,3315
CHINCHILLA,3311
ARCINIEGA,3302
COBIAN,3301
CENDEJAS,3293
SAINZ,3292
MENDOSA,3290
FABELA,3285
SAMAYOA,3285
COREAS,3278
GARDNER,3272
SAEZ,3269
ZABALA,3261
FRANKLIN,3257
UGALDE,3256
LANDIN,3255
LUA,3244
LAWRENCE,3242
SAMANO,3239
ARIZMENDI,3236
SOLTERO,3233
BANEGAS,3229
GUSMAN,3223
CABRALES,3219
LOBATO,3219
ARCEO,3209
CANCEL,3203
NICOLAS,3201
BRADLEY,3199
PARAMO,3199
ADORNO,3197
MAYO,3195
CANELA,3190
ECHAVARRIA,3190
DUNN,3182
MARCOS,3180
VERDIN,3179
CARROLL,3170
SEDILLO,3170
TARIN,3166
CHAPMAN,3160
LARES,3155
PAVON,3153
VILLAFUERTE,3148
TRIANA,3147
MAY,3141
BEDOYA,3138
MATTHEWS,3138
LANE,3127
HORTA,3124
ZAPIEN,3123
PERKINS,3115
TAVERA,3113
ARECHIGA,3110
URIOSTEGUI,3092
VELAZCO,3088
URIARTE,3084
LEYBA,3081
SNYDER,3077
DORANTES,3068
KELLEY,3067
POMPA,3066
IRAHETA,3065
OBANDO,3061
DELCASTILLO,3058
BRAMBILA,3054
JENSEN,3054
